song_name,artist_name,decade,word_count,unique_word_count,char_count,line_count,avg_words_per_line,median_words_per_line,max_words_per_line,min_words_per_line,avg_word_length,lexical_diversity,repetition_ratio,punctuation_count,punctuation_ratio,question_mark_count,exclamation_mark_count,comma_count,quote_count,parenthesis_count,digit_count,english_char_count,english_char_ratio,repeated_lines_count,repeated_lines_ratio,unique_lines_count,most_repeated_line_count,chorus_repetition_score,repeated_words_count,repeated_words_ratio,most_common_word_count,most_common_word_ratio,first_person_singular_count,first_person_singular_ratio,first_person_plural_count,first_person_plural_ratio,second_person_count,second_person_ratio,third_person_count,third_person_ratio,we_vs_i_ratio,direct_address_score,love_words_ratio,army_words_ratio,nature_words_ratio,religion_words_ratio,party_words_ratio,sadness_words_ratio,nostalgia_words_ratio,family_words_ratio,place_words_ratio,time_words_ratio,modern_slang_words_ratio,old_israeli_words_ratio,last_word_unique_count,last_word_repetition_ratio,avg_last_word_length,dicta_token_count,dicta_non_punct_token_count,dicta_content_token_count,lemma_count,unique_lemma_count,lemma_diversity,root_count,unique_root_count,root_diversity,dicta_unknown_token_count,dicta_unknown_token_ratio,dicta_x_pos_count,dicta_x_pos_ratio,pos_noun_count,pos_noun_ratio,pos_verb_count,pos_verb_ratio,pos_adj_count,pos_adj_ratio,pos_adv_count,pos_adv_ratio,pos_pron_count,pos_pron_ratio,pos_propn_count,pos_propn_ratio,pos_adp_count,pos_adp_ratio,pos_det_count,pos_det_ratio,pos_cconj_count,pos_cconj_ratio,pos_sconj_count,pos_sconj_ratio,pos_aux_count,pos_aux_ratio,pos_num_count,pos_num_ratio,pos_intj_count,pos_intj_ratio,tense_past_count,tense_past_ratio,tense_present_count,tense_present_ratio,tense_future_count,tense_future_ratio,verb_inf_count,verb_inf_ratio,verb_participle_count,verb_participle_ratio,imperative_count,imperative_ratio,masculine_count,masculine_ratio,feminine_count,feminine_ratio,singular_count,singular_ratio,plural_count,plural_ratio,first_person_morph_count,first_person_morph_ratio,second_person_morph_count,second_person_morph_ratio,third_person_morph_count,third_person_morph_ratio,binyan_paal_count,binyan_paal_ratio,binyan_piel_count,binyan_piel_ratio,binyan_hifil_count,binyan_hifil_ratio,binyan_hitpael_count,binyan_hitpael_ratio,binyan_nifal_count,binyan_nifal_ratio,binyan_pual_count,binyan_pual_ratio,binyan_hufal_count,binyan_hufal_ratio
עייפה קצת,עדנה לב,1980s,110,75,563,20,5.5,5.0,7,4,4.027272727272727,0.6818181818181818,0.3181818181818182,11,0.019538188277087,0,0,0,4,0,0,0,0.0,1,0.05,19,2,0.1,16,0.2133333333333333,9,0.0818181818181818,2,0.0181818181818181,0,0.0,0,0.0,1,0.009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818181818181,0.0,0.0181818181818181,0.0,0.0,17,0.15,4.0,152,147,74,143,76,0.5314685314685315,13,8,0.6153846153846154,4,0.027210884353741496,3,0.02040816326530612,25,0.17006802721088435,13,0.08843537414965986,13,0.08843537414965986,23,0.1564625850340136,8,0.05442176870748299,0,0.0,24,0.16326530612244897,15,0.10204081632653061,15,0.10204081632653061,3,0.02040816326530612,5,0.034013605442176874,0,0.0,0,0.0,1,0.05555555555555555,0,0.0,0,0.0,9,0.5,5,0.2777777777777778,0,0.0,30,0.20408163265306123,29,0.19727891156462585,38,0.2585034013605442,18,0.12244897959183673,6,0.04081632653061224,3,0.02040816326530612,9,0.061224489795918366,11,0.6111111111111112,2,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
אני עושה לי מנגינות,סקסטה,1980s,208,99,909,37,5.621621621621622,5.0,9,3,3.3125,0.4759615384615384,0.5240384615384616,13,0.0143014301430143,0,0,13,0,0,0,0,0.0,8,0.2162162162162162,29,2,0.4324324324324324,44,0.4444444444444444,17,0.0817307692307692,17,0.0817307692307692,0,0.0,5,0.0240384615384615,12,0.0576923076923076,0.0,0.1470588235294117,0.0048076923076923,0.0,0.0048076923076923,0.0,0.0048076923076923,0.0,0.0048076923076923,0.0048076923076923,0.0,0.0192307692307692,0.0,0.0,28,0.2432432432432432,4.378378378378378,317,304,140,291,93,0.31958762886597936,22,13,0.5909090909090909,13,0.04276315789473684,13,0.04276315789473684,53,0.17434210526315788,22,0.07236842105263158,14,0.046052631578947366,37,0.12171052631578948,51,0.16776315789473684,14,0.046052631578947366,60,0.19736842105263158,19,0.0625,11,0.03618421052631579,9,0.029605263157894735,1,0.003289473684210526,0,0.0,0,0.0,2,0.08695652173913043,0,0.0,8,0.34782608695652173,3,0.13043478260869565,10,0.43478260869565216,0,0.0,87,0.28618421052631576,65,0.2138157894736842,107,0.3519736842105263,23,0.0756578947368421,33,0.10855263157894737,14,0.046052631578947366,36,0.11842105263157894,21,0.9130434782608695,2,0.08695652173913043,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
בודדים אומרים,נורית גלרון,1980s,60,53,323,12,5.0,5.0,7,3,4.216666666666667,0.8833333333333333,0.1166666666666666,11,0.0340557275541795,0,0,4,0,0,0,0,0.0,0,0.0,12,1,0.0,7,0.1320754716981132,2,0.0333333333333333,0,0.0,1,0.0166666666666666,0,0.0,1,0.0166666666666666,1.0,0.0,0.0,0.0,0.05,0.0166666666666666,0.0333333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,12,0.0,5.0,100,89,48,87,57,0.6551724137931034,17,17,1.0,2,0.02247191011235955,2,0.02247191011235955,26,0.29213483146067415,17,0.19101123595505617,1,0.011235955056179775,3,0.033707865168539325,5,0.056179775280898875,1,0.011235955056179775,17,0.19101123595505617,2,0.02247191011235955,12,0.1348314606741573,1,0.011235955056179775,0,0.0,2,0.02247191011235955,0,0.0,5,0.29411764705882354,0,0.0,8,0.47058823529411764,0,0.0,4,0.23529411764705882,0,0.0,39,0.43820224719101125,19,0.21348314606741572,39,0.43820224719101125,12,0.1348314606741573,11,0.12359550561797752,4,0.0449438202247191,15,0.16853932584269662,10,0.5882352941176471,2,0.11764705882352941,1,0.058823529411764705,3,0.17647058823529413,1,0.058823529411764705,0,0.0,0,0.0
אני לא מאמינה,אילנית,1980s,109,67,545,22,4.954545454545454,5.0,8,2,3.779816513761468,0.6146788990825688,0.3853211009174312,20,0.036697247706422,0,0,8,0,0,0,0,0.0,2,0.0909090909090909,20,2,0.1818181818181818,19,0.2835820895522388,10,0.091743119266055,14,0.128440366972477,0,0.0,3,0.0275229357798165,0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036697247706422,0.0,0.0,17,0.2272727272727272,4.954545454545454,172,159,75,151,70,0.46357615894039733,27,19,0.7037037037037037,8,0.050314465408805034,8,0.050314465408805034,31,0.1949685534591195,27,0.16981132075471697,4,0.025157232704402517,13,0.08176100628930817,21,0.1320754716981132,0,0.0,26,0.16352201257861634,19,0.11949685534591195,8,0.050314465408805034,2,0.012578616352201259,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1111111111111111,0,0.0,24,0.8888888888888888,0,0.0,57,0.3584905660377358,53,0.3333333333333333,75,0.4716981132075472,9,0.05660377358490566,45,0.2830188679245283,24,0.1509433962264151,29,0.18238993710691823,11,0.4074074074074074,2,0.07407407407407407,12,0.4444444444444444,1,0.037037037037037035,0,0.0,0,0.0,1,0.037037037037037035
פזמון חוזר,האחים והאחיות,1980s,93,68,487,23,4.043478260869565,4.0,7,2,4.032258064516129,0.7311827956989247,0.2688172043010752,19,0.0390143737166324,1,1,5,0,0,0,0,0.0,0,0.0,23,1,0.0,18,0.2647058823529412,4,0.043010752688172,0,0.0,1,0.010752688172043,4,0.043010752688172,4,0.043010752688172,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075268817204301,0.0,0.0,19,0.1739130434782608,5.0,144,130,63,124,65,0.5241935483870968,20,14,0.7,6,0.046153846153846156,5,0.038461538461538464,31,0.23846153846153847,20,0.15384615384615385,1,0.007692307692307693,10,0.07692307692307693,14,0.1076923076923077,1,0.007692307692307693,23,0.17692307692307693,13,0.1,5,0.038461538461538464,1,0.007692307692307693,3,0.023076923076923078,3,0.023076923076923078,0,0.0,4,0.17391304347826086,0,0.0,13,0.5652173913043478,1,0.043478260869565216,4,0.17391304347826086,0,0.0,49,0.3769230769230769,26,0.2,42,0.3230769230769231,27,0.2076923076923077,8,0.06153846153846154,16,0.12307692307692308,21,0.16153846153846155,12,0.5217391304347826,4,0.17391304347826086,0,0.0,1,0.043478260869565216,4,0.17391304347826086,1,0.043478260869565216,0,0.0
רדיו חזק,תיסלם,1980s,101,69,491,25,4.04,4.0,6,1,3.712871287128713,0.6831683168316832,0.3168316831683168,16,0.0325865580448065,0,0,6,0,0,0,0,0.0,1,0.04,24,2,0.08,18,0.2608695652173913,6,0.0594059405940594,6,0.0594059405940594,1,0.0099009900990099,0,0.0,7,0.0693069306930693,0.1666666666666666,0.0,0.0594059405940594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.12,5.0,147,135,71,132,70,0.5303030303030303,26,16,0.6153846153846154,3,0.022222222222222223,2,0.014814814814814815,24,0.17777777777777778,27,0.2,8,0.05925925925925926,12,0.08888888888888889,23,0.17037037037037037,0,0.0,23,0.17037037037037037,5,0.037037037037037035,7,0.05185185185185185,4,0.02962962962962963,0,0.0,0,0.0,0,0.0,3,0.1111111111111111,0,0.0,2,0.07407407407407407,1,0.037037037037037035,14,0.5185185185185185,6,0.2222222222222222,52,0.3851851851851852,33,0.24444444444444444,59,0.43703703703703706,19,0.14074074074074075,21,0.15555555555555556,24,0.17777777777777778,29,0.21481481481481482,17,0.6296296296296297,6,0.2222222222222222,0,0.0,0,0.0,2,0.07407407407407407,0,0.0,1,0.037037037037037035
לא עוזב את העיר,שלמה ארצי,1980s,113,81,569,33,3.4242424242424243,3.0,7,2,3.68141592920354,0.7168141592920354,0.2831858407079646,40,0.070298769771529,3,1,10,8,0,0,0,0.0,1,0.0303030303030303,32,2,0.0606060606060606,17,0.2098765432098765,5,0.0442477876106194,0,0.0,1,0.0088495575221238,6,0.0530973451327433,4,0.0353982300884955,1.0,0.5454545454545454,0.0,0.0,0.0088495575221238,0.0088495575221238,0.0,0.0,0.0,0.0088495575221238,0.0088495575221238,0.0265486725663716,0.0,0.0,27,0.1818181818181818,3.9696969696969697,174,139,69,138,79,0.572463768115942,21,17,0.8095238095238095,1,0.007194244604316547,1,0.007194244604316547,28,0.2014388489208633,21,0.1510791366906475,4,0.02877697841726619,16,0.11510791366906475,16,0.11510791366906475,0,0.0,26,0.18705035971223022,10,0.07194244604316546,11,0.07913669064748201,2,0.014388489208633094,1,0.007194244604316547,3,0.02158273381294964,0,0.0,0,0.0,0,0.0,3,0.13636363636363635,2,0.09090909090909091,17,0.7727272727272727,0,0.0,50,0.3597122302158273,24,0.17266187050359713,61,0.43884892086330934,8,0.05755395683453238,20,0.14388489208633093,20,0.14388489208633093,29,0.20863309352517986,13,0.5909090909090909,2,0.09090909090909091,3,0.13636363636363635,1,0.045454545454545456,2,0.09090909090909091,0,0.0,0,0.0
עד שנשיב,גלי עטרי,1980s,93,74,498,24,3.875,4.0,6,2,4.193548387096774,0.7956989247311828,0.2043010752688172,8,0.0160642570281124,0,0,4,0,0,0,0,0.0,0,0.0,24,1,0.0,11,0.1486486486486486,7,0.075268817204301,0,0.0,0,0.0,1,0.010752688172043,2,0.021505376344086,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.010752688172043,0.010752688172043,0.0,0.0,0.010752688172043,0.0,0.0,24,0.0,4.791666666666667,152,144,74,137,75,0.5474452554744526,22,18,0.8181818181818182,7,0.04861111111111111,7,0.04861111111111111,35,0.24305555555555555,22,0.1527777777777778,5,0.034722222222222224,12,0.08333333333333333,7,0.04861111111111111,0,0.0,29,0.2013888888888889,9,0.0625,3,0.020833333333333332,14,0.09722222222222222,1,0.006944444444444444,0,0.0,0,0.0,2,0.08695652173913043,0,0.0,12,0.5217391304347826,1,0.043478260869565216,7,0.30434782608695654,1,0.043478260869565216,47,0.3263888888888889,34,0.2361111111111111,45,0.3125,24,0.16666666666666666,16,0.1111111111111111,9,0.0625,16,0.1111111111111111,7,0.30434782608695654,2,0.08695652173913043,6,0.2608695652173913,2,0.08695652173913043,4,0.17391304347826086,0,0.0,1,0.043478260869565216
ארבע לפנות בוקר,יהודית רביץ,1980s,148,73,731,42,3.523809523809524,3.0,6,2,3.8445945945945943,0.4932432432432432,0.5067567567567568,16,0.0218878248974008,6,0,1,2,0,0,0,0.0,16,0.3809523809523809,26,8,0.5714285714285714,31,0.4246575342465753,8,0.054054054054054,12,0.081081081081081,0,0.0,7,0.0472972972972973,0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0067567567567567,0.0,0.0,0.0337837837837837,0.0067567567567567,0.0067567567567567,0.0,0.0878378378378378,0.0,0.0,23,0.4523809523809524,4.714285714285714,189,180,112,175,71,0.4057142857142857,38,15,0.39473684210526316,5,0.027777777777777776,5,0.027777777777777776,41,0.22777777777777777,38,0.2111111111111111,5,0.027777777777777776,28,0.15555555555555556,21,0.11666666666666667,0,0.0,16,0.08888888888888889,10,0.05555555555555555,6,0.03333333333333333,1,0.005555555555555556,0,0.0,9,0.05,0,0.0,6,0.15789473684210525,0,0.0,3,0.07894736842105263,12,0.3157894736842105,17,0.4473684210526316,0,0.0,82,0.45555555555555555,33,0.18333333333333332,87,0.48333333333333334,13,0.07222222222222222,30,0.16666666666666666,28,0.15555555555555556,22,0.12222222222222222,32,0.8421052631578947,0,0.0,3,0.07894736842105263,0,0.0,3,0.07894736842105263,0,0.0,0,0.0
אני ואת אז,יצחק קלפטר,1980s,136,107,619,25,5.44,6.0,8,3,3.544117647058824,0.7867647058823529,0.213235294117647,1,0.0016155088852988,0,0,1,0,0,0,0,0.0,0,0.0,25,1,0.0,19,0.1775700934579439,5,0.0367647058823529,7,0.0514705882352941,0,0.0,5,0.0367647058823529,1,0.0073529411764705,0.0,0.3846153846153846,0.0,0.0073529411764705,0.0147058823529411,0.0,0.0147058823529411,0.0,0.0073529411764705,0.0220588235294117,0.0,0.0441176470588235,0.0,0.0,25,0.0,4.72,173,172,92,167,100,0.5988023952095808,30,24,0.8,5,0.029069767441860465,3,0.01744186046511628,27,0.1569767441860465,30,0.1744186046511628,10,0.05813953488372093,25,0.14534883720930233,24,0.13953488372093023,0,0.0,18,0.10465116279069768,10,0.05813953488372093,19,0.11046511627906977,1,0.005813953488372093,1,0.005813953488372093,1,0.005813953488372093,3,0.01744186046511628,3,0.0967741935483871,0,0.0,4,0.12903225806451613,6,0.1935483870967742,14,0.45161290322580644,3,0.0967741935483871,65,0.37790697674418605,33,0.19186046511627908,73,0.42441860465116277,8,0.046511627906976744,25,0.14534883720930233,27,0.1569767441860465,21,0.12209302325581395,20,0.6451612903225806,2,0.06451612903225806,5,0.16129032258064516,2,0.06451612903225806,1,0.03225806451612903,0,0.0,0,0.0
אלף כבאים,דודה,1980s,117,39,628,33,3.5454545454545454,4.0,7,1,4.162393162393163,0.3333333333333333,0.6666666666666666,26,0.0414012738853503,3,0,17,1,0,0,0,0.0,13,0.3939393939393939,20,4,0.6666666666666666,14,0.358974358974359,19,0.1623931623931624,11,0.094017094017094,0,0.0,0,0.0,2,0.017094017094017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.6666666666666666,4.636363636363637,172,147,84,137,42,0.30656934306569344,42,11,0.2619047619047619,10,0.06802721088435375,9,0.061224489795918366,22,0.14965986394557823,42,0.2857142857142857,0,0.0,20,0.1360544217687075,14,0.09523809523809523,0,0.0,17,0.11564625850340136,4,0.027210884353741496,1,0.006802721088435374,0,0.0,0,0.0,17,0.11564625850340136,1,0.006802721088435374,0,0.0,0,0.0,13,0.30952380952380953,15,0.35714285714285715,14,0.3333333333333333,0,0.0,74,0.5034013605442177,18,0.12244897959183673,46,0.3129251700680272,44,0.29931972789115646,25,0.17006802721088435,14,0.09523809523809523,30,0.20408163265306123,4,0.09523809523809523,14,0.3333333333333333,22,0.5238095238095238,2,0.047619047619047616,0,0.0,0,0.0,0,0.0
היא יושבה לחלון,אריק איינשטיין,1980s,66,51,316,22,3.0,3.0,4,2,3.6818181818181817,0.7727272727272727,0.2272727272727272,8,0.0253164556962025,0,0,2,0,0,0,0,0.0,0,0.0,22,1,0.0,9,0.1764705882352941,5,0.0757575757575757,6,0.0909090909090909,0,0.0,0,0.0,6,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0151515151515151,20,0.0909090909090909,4.045454545454546,111,107,45,106,51,0.4811320754716981,8,7,0.875,1,0.009345794392523364,1,0.009345794392523364,22,0.205607476635514,9,0.08411214953271028,6,0.056074766355140186,4,0.037383177570093455,21,0.19626168224299065,4,0.037383177570093455,22,0.205607476635514,4,0.037383177570093455,10,0.09345794392523364,1,0.009345794392523364,2,0.018691588785046728,0,0.0,1,0.009345794392523364,3,0.2727272727272727,0,0.0,2,0.18181818181818182,0,0.0,3,0.2727272727272727,1,0.09090909090909091,35,0.32710280373831774,38,0.35514018691588783,50,0.4672897196261682,10,0.09345794392523364,15,0.14018691588785046,5,0.04672897196261682,14,0.1308411214953271,5,0.45454545454545453,1,0.09090909090909091,0,0.0,0,0.0,0,0.0,2,0.18181818181818182,0,0.0
בשעה שכזאת,אריק סיני,1980s,110,67,527,22,5.0,5.0,8,3,3.7545454545454544,0.6090909090909091,0.3909090909090909,5,0.0094876660341555,0,0,0,0,0,0,0,0.0,6,0.2727272727272727,16,2,0.5454545454545454,32,0.4776119402985074,5,0.0454545454545454,5,0.0454545454545454,0,0.0,5,0.0454545454545454,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.009090909090909,0.0181818181818181,0.0,0.0,0.0,0.0545454545454545,0.0,0.0,13,0.4090909090909091,4.727272727272728,150,145,75,141,66,0.46808510638297873,12,10,0.8333333333333334,4,0.027586206896551724,2,0.013793103448275862,27,0.18620689655172415,14,0.09655172413793103,2,0.013793103448275862,30,0.20689655172413793,15,0.10344827586206896,2,0.013793103448275862,19,0.1310344827586207,14,0.09655172413793103,13,0.0896551724137931,4,0.027586206896551724,2,0.013793103448275862,1,0.006896551724137931,0,0.0,0,0.0,0,0.0,2,0.125,3,0.1875,7,0.4375,0,0.0,38,0.2620689655172414,26,0.1793103448275862,40,0.27586206896551724,12,0.08275862068965517,19,0.1310344827586207,7,0.04827586206896552,10,0.06896551724137931,5,0.3125,2,0.125,2,0.125,1,0.0625,2,0.125,0,0.0,0,0.0
שלום לך ליידי שלי,איתן מסורי,1980s,156,93,760,26,6.0,6.0,8,3,3.782051282051282,0.5961538461538461,0.4038461538461538,15,0.0197368421052631,0,0,9,0,0,0,8,0.0105263157894736,4,0.1538461538461538,22,2,0.3076923076923077,25,0.2688172043010752,11,0.0705128205128205,19,0.1217948717948717,0,0.0,17,0.1089743589743589,0,0.0,0.0,0.4722222222222222,0.0256410256410256,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0192307692307692,0.0064102564102564,0.0,0.0,0.0,20,0.2307692307692307,5.115384615384615,228,217,90,202,81,0.400990099009901,25,17,0.68,15,0.06912442396313365,13,0.059907834101382486,41,0.1889400921658986,25,0.1152073732718894,10,0.04608294930875576,12,0.055299539170506916,36,0.16589861751152074,2,0.009216589861751152,39,0.17972350230414746,22,0.10138248847926268,16,0.07373271889400922,1,0.004608294930875576,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.2,6,0.24,14,0.56,0,0.0,79,0.3640552995391705,49,0.22580645161290322,85,0.391705069124424,21,0.0967741935483871,36,0.16589861751152074,29,0.1336405529953917,18,0.08294930875576037,17,0.68,4,0.16,1,0.04,3,0.12,0,0.0,0,0.0,0,0.0
זה היה ביתי,מני בגר,1980s,79,65,402,18,4.388888888888889,4.0,6,3,4.012658227848101,0.8227848101265823,0.1772151898734177,7,0.017412935323383,0,0,4,0,0,0,0,0.0,0,0.0,18,1,0.0,8,0.123076923076923,6,0.0759493670886076,1,0.0126582278481012,1,0.0126582278481012,1,0.0126582278481012,2,0.0253164556962025,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0126582278481012,0.0,0.0,0.050632911392405,0.0,0.0,16,0.1111111111111111,4.5,120,115,52,111,67,0.6036036036036037,13,11,0.8461538461538461,4,0.034782608695652174,4,0.034782608695652174,30,0.2608695652173913,13,0.11304347826086956,3,0.02608695652173913,6,0.05217391304347826,15,0.13043478260869565,0,0.0,20,0.17391304347826086,10,0.08695652173913043,4,0.034782608695652174,3,0.02608695652173913,6,0.05217391304347826,1,0.008695652173913044,0,0.0,14,0.7368421052631579,0,0.0,1,0.05263157894736842,0,0.0,4,0.21052631578947367,0,0.0,57,0.4956521739130435,22,0.19130434782608696,41,0.3565217391304348,26,0.22608695652173913,13,0.11304347826086956,7,0.06086956521739131,21,0.1826086956521739,14,0.7368421052631579,1,0.05263157894736842,0,0.0,0,0.0,4,0.21052631578947367,0,0.0,0,0.0
אדם נשאר ילד,אבי טולדנו,1980s,110,51,539,25,4.4,5.0,6,2,3.809090909090909,0.4636363636363636,0.5363636363636364,11,0.0204081632653061,0,0,8,0,0,0,0,0.0,9,0.36,16,3,0.68,34,0.6666666666666666,10,0.0909090909090909,0,0.0,0,0.0,2,0.0181818181818181,3,0.0272727272727272,0.0,0.4,0.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0272727272727272,0.0,0.0,14,0.44,4.12,176,167,86,159,52,0.3270440251572327,21,11,0.5238095238095238,8,0.04790419161676647,8,0.04790419161676647,52,0.31137724550898205,21,0.12574850299401197,2,0.011976047904191617,11,0.0658682634730539,18,0.10778443113772455,0,0.0,21,0.12574850299401197,16,0.09580838323353294,11,0.0658682634730539,2,0.011976047904191617,3,0.017964071856287425,2,0.011976047904191617,0,0.0,6,0.25,0,0.0,0,0.0,0,0.0,18,0.75,0,0.0,81,0.48502994011976047,22,0.1317365269461078,62,0.3712574850299401,33,0.19760479041916168,17,0.10179640718562874,17,0.10179640718562874,40,0.23952095808383234,16,0.6666666666666666,0,0.0,4,0.16666666666666666,0,0.0,3,0.125,0,0.0,0,0.0
שרונה,אבנר גדסי,1980s,348,264,1774,53,6.566037735849057,7.0,11,2,3.997126436781609,0.7586206896551724,0.2413793103448276,31,0.0174746335963923,4,0,9,6,0,5,0,0.0,1,0.0188679245283018,52,2,0.0377358490566037,33,0.125,10,0.028735632183908,3,0.0086206896551724,0,0.0,9,0.0258620689655172,26,0.0747126436781609,0.0,0.2368421052631578,0.0114942528735632,0.0028735632183908,0.0,0.0028735632183908,0.0028735632183908,0.0057471264367816,0.0057471264367816,0.0086206896551724,0.0028735632183908,0.0316091954022988,0.0,0.0,49,0.0754716981132075,4.490566037735849,515,497,252,477,232,0.4863731656184486,71,61,0.8591549295774648,20,0.04024144869215292,12,0.02414486921529175,99,0.19919517102615694,75,0.15090543259557343,24,0.0482897384305835,35,0.07042253521126761,51,0.10261569416498995,19,0.03822937625754527,96,0.193158953722334,52,0.10462776659959759,17,0.03420523138832998,10,0.02012072434607646,2,0.004024144869215292,4,0.008048289738430584,1,0.002012072434607646,13,0.16883116883116883,0,0.0,10,0.12987012987012986,19,0.24675324675324675,29,0.37662337662337664,1,0.012987012987012988,139,0.2796780684104628,97,0.19517102615694165,205,0.4124748490945674,24,0.0482897384305835,33,0.06639839034205232,44,0.08853118712273642,79,0.158953722334004,33,0.42857142857142855,17,0.22077922077922077,10,0.12987012987012986,4,0.05194805194805195,7,0.09090909090909091,0,0.0,0,0.0
כנטות היום,צביקה פיק,1980s,92,83,532,20,4.6,4.5,9,2,4.630434782608695,0.9021739130434784,0.0978260869565217,15,0.0281954887218045,0,0,6,0,0,0,0,0.0,0,0.0,20,1,0.0,7,0.0843373493975903,4,0.0434782608695652,0,0.0,2,0.0217391304347826,0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,19,0.05,5.95,172,159,77,156,83,0.532051282051282,21,20,0.9523809523809523,3,0.018867924528301886,3,0.018867924528301886,41,0.2578616352201258,21,0.1320754716981132,11,0.06918238993710692,3,0.018867924528301886,13,0.08176100628930817,1,0.006289308176100629,35,0.22012578616352202,14,0.0880503144654088,15,0.09433962264150944,0,0.0,0,0.0,1,0.006289308176100629,1,0.006289308176100629,4,0.19047619047619047,0,0.0,7,0.3333333333333333,2,0.09523809523809523,8,0.38095238095238093,0,0.0,72,0.4528301886792453,27,0.16981132075471697,32,0.20125786163522014,51,0.32075471698113206,20,0.12578616352201258,8,0.050314465408805034,20,0.12578616352201258,11,0.5238095238095238,4,0.19047619047619047,2,0.09523809523809523,0,0.0,3,0.14285714285714285,1,0.047619047619047616,0,0.0
תפסיק לכוון אלי,תיסלם,1980s,103,71,533,21,4.904761904761905,5.0,10,1,3.883495145631068,0.6893203883495146,0.3106796116504854,26,0.048780487804878,1,4,6,0,6,0,0,0.0,1,0.0476190476190476,20,2,0.0952380952380952,22,0.3098591549295774,4,0.0388349514563106,13,0.1262135922330097,0,0.0,4,0.0388349514563106,6,0.058252427184466,0.0,0.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194174757281553,0.0,0.029126213592233,0.0,0.0,16,0.238095238095238,4.285714285714286,166,148,69,136,66,0.4852941176470588,26,19,0.7307692307692307,12,0.08108108108108109,12,0.08108108108108109,23,0.1554054054054054,27,0.18243243243243243,3,0.02027027027027027,16,0.10810810810810811,20,0.13513513513513514,0,0.0,21,0.14189189189189189,13,0.08783783783783784,3,0.02027027027027027,3,0.02027027027027027,6,0.04054054054054054,0,0.0,1,0.006756756756756757,1,0.030303030303030304,0,0.0,11,0.3333333333333333,7,0.21212121212121213,12,0.36363636363636365,0,0.0,59,0.39864864864864863,29,0.19594594594594594,62,0.4189189189189189,10,0.06756756756756757,26,0.17567567567567569,17,0.11486486486486487,23,0.1554054054054054,12,0.36363636363636365,9,0.2727272727272727,4,0.12121212121212122,0,0.0,1,0.030303030303030304,0,0.0,0,0.0
סימנים של אוהבים,עפרה חזה,1980s,121,90,637,24,5.041666666666667,5.0,7,3,3.958677685950413,0.743801652892562,0.256198347107438,16,0.0251177394034536,0,0,4,4,0,0,0,0.0,1,0.0416666666666666,23,2,0.0833333333333333,15,0.1666666666666666,7,0.0578512396694214,10,0.0826446280991735,0,0.0,8,0.0661157024793388,3,0.024793388429752,0.0,0.3809523809523809,0.0330578512396694,0.0,0.0,0.0082644628099173,0.0,0.0165289256198347,0.0,0.0082644628099173,0.0,0.0082644628099173,0.0,0.0,23,0.0416666666666666,4.958333333333333,191,179,85,169,83,0.4911242603550296,26,19,0.7307692307692307,10,0.055865921787709494,9,0.05027932960893855,32,0.1787709497206704,26,0.1452513966480447,9,0.05027932960893855,15,0.08379888268156424,23,0.12849162011173185,3,0.01675977653631285,37,0.20670391061452514,7,0.03910614525139665,12,0.0670391061452514,2,0.0111731843575419,2,0.0111731843575419,2,0.0111731843575419,0,0.0,7,0.25,0,0.0,2,0.07142857142857142,3,0.10714285714285714,16,0.5714285714285714,0,0.0,84,0.4692737430167598,25,0.13966480446927373,65,0.36312849162011174,27,0.15083798882681565,30,0.16759776536312848,26,0.1452513966480447,20,0.11173184357541899,18,0.6428571428571429,3,0.10714285714285714,3,0.10714285714285714,2,0.07142857142857142,0,0.0,0,0.0,0,0.0
